"company_id","genre","company","name_eng"
1970,"condo","ทิวริเวอร์เพลส",NULL
1971,"condo","ทิวลิป ไลท์ คอนโดมิเนียม",NULL
1972,"condo","ทิวลิปไลท์",NULL
1973,"condo","ที.วี.ซี.",NULL
1974,"condo","ที.วี.ซี. คอนโดมิเนียม 2",NULL
1975,"condo","ทีซี กรีน คอนโดมิเนียม เฟส 1",NULL
1976,"condo","ทีซี กรีน คอนโดมิเนียม เฟส 2",NULL
1977,"condo","ทีซี-กรีน คอนโดมิเนียม เฟส 1",NULL
1978,"condo","ทีซี-กรีน คอนโดมิเนียม เฟส ๒",NULL
1979,"condo","ทีวีซี คอนโด 2",NULL
1980,"condo","ธนาทรี",NULL
1981,"condo","ธัญญะคอนโดทาวน์",NULL
1982,"condo","ธาราเรือนเอก",NULL
1983,"condo","ธาราเรือนแก้ว",NULL
1984,"condo","นครพิงค์คอนโดมิเนียม",NULL
1985,"condo","นนทรี คอนโดมิเนียม",NULL
1986,"condo","นนทรีคอนโดมิเนียม",NULL
1987,"condo","นนทิพย์คอนโดวิล",NULL
1988,"condo","นว ลิฟวิ่ง คอนโด",NULL
1989,"condo","นวรัตน์ แมนชั่น",NULL
1990,"condo","นอตติ้ง ฮิลล์",NULL
1991,"condo","นอร์ทชอร์",NULL
1992,"condo","นอร์ทพ้อยท์",NULL
1993,"condo","นารา 9",NULL
1994,"condo","นาวิโอ หัวหิน คอนโดมิเนียม",NULL
1995,"condo","น้ำทะเล คอนโดมิเนียม",NULL
1996,"condo","นิติบุคลอาคารชุด เซเรนนิตี้ เรสซิเด้นท์ จอมเทียน",NULL
1997,"condo","นิติบุคลอาคารชุด เดอะ เทมโป แกรนด์ สาทร-วุฒากาศ",NULL
1998,"condo","นิติบุคลอาคารชุด เดอะ กรีน คอนโดมิเนียม",NULL
1999,"condo","นิติบุคลอาคารชุดเดอะเทมโป แกรนด์ สาทร-วุฒากาศ",NULL
2000,"condo","แฮปปี้คอนโดลาดพร้าว101 อาคาร เอช",NULL
2001,"condo","นิรันดร์ เรสซิเดนซ์",NULL
2002,"condo","นิรันดร์ เรสซิเดนซ์ 1",NULL
2003,"condo","นิรันดร์ เรสซิเดนซ์ 3 (D-R)",NULL
2004,"condo","นิรันดร์ เรสซิเดนซ์ 3 (X Y Z)",NULL
2005,"condo","นิรันดร์ เรสซิเดนซ์ 3(D-R)",NULL
2006,"condo","นิรันดร์ เรสซิเดนซ์ 3(X Y Z)",NULL
2007,"condo","นิรันดร์ แกรนด์วิลล์ พัทยา",NULL
2008,"condo","นิรันดร์ ซิตี้ ลาดพร้าว 101 อาคารเจ",NULL
2009,"condo","นิรันดร์ ซิตี้บางแค",NULL
2010,"condo","นิรันดร์ ซิตี้บางแค (PQRS)",NULL
2011,"condo","นิรันดร์แกรนด์วิลล์ พัทยา",NULL
2012,"condo","นิรันดร์คอนโดมิเนียม 2",NULL
2013,"condo","นิรันดร์คอนโดมิเนียม 2 (A-I)",NULL
2014,"condo","นิรันดร์ซิตี้บางแค 2",NULL
2015,"condo","นิรันดร์ซิตี้ลาดพร้าว 101 อาคารจี และเอช",NULL
2016,"condo","นิว โนเบิล แจ้งวัฒนะ",NULL
2017,"condo","นิวแลนด์",NULL
2018,"condo","นิวาติ ทองหล่อ 23",NULL
2019,"condo","นีเวร่าเอกมัย-รามอินทรา",NULL
2020,"condo","นูเวล",NULL
2021,"condo","บจ.กลางกรุง รีสอร์ท A2",NULL
2022,"condo","บจ.กลางกรุงรีสอร์ท (B1-B4)",NULL
2023,"condo","บจ.กลางกรุงรีสอร์ท A2",NULL
2024,"condo","บดินทร์ คอนโดมิเนียม",NULL
2025,"condo","บดินทร์สวีทโฮม",NULL
2026,"condo","บดินทร์สวีทโฮม 1",NULL
2027,"condo","บดินทร์สวีทโฮม 2",NULL
2028,"condo","บราวน์ รัชดา-ห้วยขวาง",NULL
2029,"condo","บริกซ์ คอนโดมิเนียม",NULL
2030,"condo","บริดจ์",NULL
2031,"condo","บริดจ์ นราธิวาส",NULL
2032,"condo","บริษัท อาคารชุด พรีม จำกัด",NULL
2033,"condo","บริษัท อาคารภคินท์ จำกัด",NULL
2034,"condo","บลิซ คอนโดมิเนียม",NULL
2035,"condo","บลิซ คอนโดมิเนียม แบริ่ง",NULL
2036,"condo","บลิซ คอนโดมิเนียม พระราม 9 - หัวหมาก",NULL
2037,"condo","บลิซ คอนโดมิเนียม ลาดพร้าว 107",NULL
2038,"condo","บลิซคอนโดมิเนียม ลาดพร้าว 107",NULL
2039,"condo","บลู เมาเท่น หัวหิน",NULL
2040,"condo","บลู เมาเท่น หัวหิน สำนักงานใหญ่",NULL
2041,"condo","บัดเจท คอนโด ติวานนท์ 3",NULL
2042,"condo","บางเสร่ คอนโดมิเนียม",NULL
2043,"condo","บางเสร่ บีช รีสอร์ท คอนโดมิเนียม",NULL
2044,"condo","บางเสร่คอนโดมิเนียม",NULL
2045,"condo","บางเสร่บีช คอนโดมิเนียม",NULL
2046,"condo","บางแคคอนโดทาวน์",NULL
2047,"condo","บางใหญ่ สแควร์ ซี 2",NULL
2048,"condo","บางใหญ่ สแควร์ บี 1",NULL
2049,"condo","บางใหญ่สแควร์ C1",NULL
2050,"condo","บางใหญ่สแควร์ เอ 1",NULL
2051,"condo","บางใหญ่สแควร์ ซี 2",NULL
2052,"condo","บางใหญ่สแควร์ บี 1",NULL
2053,"condo","บางใหญ่สแควร์ บี 2",NULL
2054,"condo","บางใหญ่สแควร์ซี 1",NULL
2055,"condo","บางกอก ริเวอร์มารีน่า",NULL
2056,"condo","บางกอก ฮอไรซอน รามคำแหง",NULL
2057,"condo","บางกอกริเวอร์มารีน่า",NULL
2058,"condo","บางขุนนนท์ทาวเวอร์",NULL
2059,"condo","บางนาคอมเพล็กซ์ เรสซิเดนเชียล",NULL
2060,"condo","บางนาคอมเพล็กซ์ ออฟฟิศ ทาวเวอร์",NULL
2061,"condo","บางพลีคอนโดมิเนียม อาคาร 1",NULL
2062,"condo","บางลำพูเพลส",NULL
2063,"condo","บางอ้อ ริเวอร์วิว",NULL
2064,"condo","บางอ้อริเวอร์ไซด์ ทาวเวอร์ 1",NULL
2065,"condo","บางอ้อริเวอร์ไซด์ทาวเวอร์ 1",NULL
2066,"condo","บางอ้อริเวอร์วิว",NULL
2067,"condo","บ้านเจ้าพระยา",NULL
2068,"condo","บ้านเอื้ออาทร เทพารักษ์ 1",NULL
2069,"condo","บ้านเอื้ออาทร เทพารักษ์ 3/2",NULL
2070,"condo","บ้านเอื้ออาทร เทพารักษ์ 3/3",NULL
2071,"condo","บ้านเอื้ออาทร เทพารักษ์ 3/4",NULL
2072,"condo","บ้านเอื้ออาทร เพชรเกษม 1",NULL
2073,"condo","บ้านเอื้ออาทร เพชรเกษม 2",NULL
2074,"condo","บ้านเอื้ออาทร เมืองใหม่บางพลี 6",NULL
2075,"condo","บ้านเอื้ออาทร เศรษฐกิจ 1",NULL
2076,"condo","บ้านเอื้ออาทร แพรกษา 3",NULL
2077,"condo","บ้านเอื้ออาทร แสมดำ",NULL
2078,"condo","บ้านเอื้ออาทร กระทุ่มแบน 1",NULL
2079,"condo","บ้านเอื้ออาทร กันตนา",NULL
2080,"condo","บ้านเอื้ออาทร นาจอมเทียน 1",NULL
2081,"condo","บ้านเอื้ออาทร นาจอมเทียน 2",NULL
2082,"condo","บ้านเอื้ออาทร บ่อพลับ",NULL
2083,"condo","บ้านเอื้ออาทร บางโฉลง 4",NULL
2084,"condo","บ้านเอื้ออาทร บางโฉลง 5",NULL
2085,"condo","บ้านเอื้ออาทร บางกระเจ้า",NULL
2086,"condo","บ้านเอื้ออาทร บางขุนเทียน 2/1",NULL
2087,"condo","บ้านเอื้ออาทร บางขุนเทียน 2/2",NULL
2088,"condo","บ้านเอื้ออาทร บางคูวัด",NULL
2089,"condo","บ้านเอื้ออาทร บางนา 1",NULL
2090,"condo","บ้านเอื้ออาทร บางบ่อ 3",NULL
2091,"condo","บ้านเอื้ออาทร บางบัวทอง 1",NULL
2092,"condo","บ้านเอื้ออาทร บางบัวทอง 2",NULL
2093,"condo","บ้านเอื้ออาทร ประชาพัฒนา 3",NULL
2094,"condo","บ้านเอื้ออาทร ประชาพัฒนา 4",NULL
2095,"condo","บ้านเอื้ออาทร ประชาพัฒนา 5",NULL
2096,"condo","บ้านเอื้ออาทร ประชาอุทิศ",NULL
2097,"condo","บ้านเอื้ออาทร ปัญญารามอินทรา",NULL
2098,"condo","บ้านเอื้ออาทร ป่าตัน 1",NULL
2099,"condo","บ้านเอื้ออาทร พรพระร่วงประสิทธิ์",NULL
2100,"condo","บ้านเอื้ออาทร พร้อมมิตร",NULL
2101,"condo","บ้านเอื้ออาทร พระประโทน 1 2",NULL
2102,"condo","บ้านเอื้ออาทร มีนบุรี 1",NULL
