ticket_id,year,date,company_id,management_id,status_id,phone1_id,phone2_id,phone3_id,question_id,solve_id
16653,2025,NULL,6253,NULL,788,NULL,3437,NULL,7502,975
16654,2025,NULL,2204,NULL,801,NULL,NULL,6319,7503,12095
16655,2025,NULL,3937,NULL,1005,NULL,NULL,8290,7504,5492
16656,2025,NULL,2253,267,839,NULL,NULL,4181,741,19006
16657,2025,NULL,2717,699,994,1691,NULL,NULL,156,21934
16658,2025,NULL,6898,800,974,NULL,NULL,813,156,NULL
16659,2025,NULL,6361,NULL,956,2310,NULL,3048,7505,10470
16660,2025,NULL,5306,NULL,806,NULL,3985,NULL,7200,NULL
16661,2025,NULL,1954,596,1554,NULL,1870,NULL,7506,8568
16662,2025,NULL,5306,NULL,806,NULL,3985,NULL,7200,8920
16663,2025,NULL,2142,NULL,828,NULL,4111,1793,7507,20881
16664,2025,NULL,7484,500,801,1919,NULL,NULL,156,14251
16665,2025,NULL,263,746,693,NULL,2122,NULL,31,8359
16666,2025,NULL,6343,NULL,1535,NULL,NULL,4720,156,3301
16667,2025,NULL,3010,NULL,1485,NULL,353,NULL,NULL,NULL
16668,2025,NULL,4382,NULL,1468,2012,NULL,NULL,34,15355
16669,2025,NULL,5290,496,796,NULL,2510,NULL,686,20881
16670,2025,NULL,2885,438,678,NULL,3270,NULL,7509,5477
16671,2025,NULL,1018,NULL,811,NULL,NULL,699,7510,NULL
16672,2025,NULL,2466,NULL,854,NULL,4580,NULL,7511,1417
16673,2025,NULL,6732,NULL,796,NULL,2525,NULL,7512,8647
16674,2025,NULL,6709,NULL,1554,NULL,NULL,6420,7513,20314
16675,2025,NULL,5290,496,796,NULL,2510,NULL,156,17809
16676,2025,NULL,6085,NULL,839,NULL,1345,107,222,20881
16677,2025,NULL,6343,NULL,847,NULL,NULL,4720,7514,959
16678,2025,NULL,2639,649,788,NULL,1136,NULL,7391,14981
16679,2025,NULL,1230,572,918,NULL,1161,NULL,7391,9485
16680,2025,NULL,5306,NULL,806,NULL,3985,NULL,4578,18437
16681,2025,NULL,5290,496,796,NULL,2510,NULL,7515,17810
16682,2025,NULL,1230,572,918,NULL,1161,NULL,7516,14981
16683,2025,NULL,1999,NULL,1329,NULL,4700,NULL,7295,3529
16684,2025,NULL,2164,772,828,NULL,2212,NULL,7517,11243
16685,2025,NULL,15,774,788,NULL,2842,NULL,7518,20881
16686,2025,NULL,6288,NULL,1554,NULL,NULL,6101,7519,20881
16687,2025,NULL,4990,NULL,1329,NULL,1328,NULL,7520,11841
16688,2025,NULL,3756,NULL,1444,NULL,NULL,861,7521,NULL
16689,2025,NULL,5179,NULL,1369,NULL,4595,NULL,388,5206
16690,2025,NULL,6754,NULL,1444,NULL,3459,NULL,7522,20291
16691,2025,NULL,1879,NULL,828,NULL,NULL,4820,2151,20881
16692,2025,NULL,5565,NULL,796,NULL,NULL,5864,156,20881
16693,2025,NULL,1471,NULL,1711,NULL,NULL,2729,231,22584
16694,2025,NULL,6754,NULL,1444,NULL,3459,NULL,7523,18376
16695,2025,NULL,6253,NULL,788,NULL,3437,NULL,7524,14676
16696,2025,NULL,3890,NULL,1554,NULL,3820,NULL,61,8568
16697,2025,NULL,6709,NULL,854,NULL,NULL,2496,7525,1072
16698,2025,NULL,5508,496,796,NULL,12,7021,189,15170
16699,2025,NULL,2159,719,1512,NULL,5325,NULL,7526,15413
16700,2025,NULL,7338,NULL,782,2364,NULL,NULL,30,14981
16701,2025,NULL,3983,NULL,1879,599,2452,NULL,7527,15256
16702,2025,NULL,7547,402,820,NULL,92,NULL,7528,NULL
16703,2025,NULL,6288,NULL,1554,292,2871,NULL,7529,266
16704,2025,NULL,6288,NULL,1554,292,NULL,4347,7530,NULL
16705,2025,NULL,2466,NULL,854,NULL,4580,NULL,7531,22626
16706,2025,NULL,7459,NULL,796,NULL,2719,NULL,181,5206
16707,2025,NULL,3983,NULL,1879,NULL,2457,NULL,7532,15329
16708,2025,NULL,4387,NULL,1468,2010,NULL,NULL,189,15170
16709,2025,NULL,7014,579,1554,1334,NULL,NULL,7533,20291
16710,2025,NULL,1999,NULL,782,NULL,4700,NULL,7534,5620
16711,2025,NULL,3046,NULL,1466,NULL,2702,NULL,7535,20330
16712,2025,NULL,6270,597,700,NULL,854,NULL,7536,11731
16713,2025,NULL,6459,675,994,NULL,NULL,3291,7537,6357
16714,2025,NULL,2664,394,828,NULL,NULL,3016,7538,8945
16715,2025,NULL,5920,742,796,NULL,4385,NULL,693,17883
16716,2025,NULL,7547,402,820,NULL,92,NULL,7528,17223
16717,2025,NULL,6139,NULL,1368,NULL,964,NULL,7539,8568
16718,2025,NULL,6269,797,806,NULL,NULL,7283,7540,5206
16719,2025,NULL,1399,NULL,854,NULL,4082,NULL,7541,NULL
16720,2025,NULL,5189,NULL,1554,2044,NULL,NULL,206,12834
16721,2025,NULL,6732,NULL,796,NULL,2525,NULL,7542,NULL
16722,2025,NULL,4629,NULL,811,NULL,NULL,2196,324,15787
16723,2025,NULL,2885,438,678,NULL,3270,NULL,144,14981
16724,2025,NULL,2481,NULL,1554,NULL,1354,NULL,7543,20316
16725,2025,NULL,6451,387,710,NULL,NULL,5667,7544,20881
16726,2025,NULL,3057,NULL,811,NULL,4339,NULL,7545,1664
16727,2025,NULL,3436,718,854,NULL,NULL,703,7546,5710
16728,2025,NULL,6754,NULL,1444,NULL,NULL,1013,7547,5206
16729,2025,NULL,6288,NULL,1556,NULL,NULL,6101,388,4190
16730,2025,NULL,3230,NULL,847,1706,NULL,NULL,7396,21126
16731,2025,NULL,4614,NULL,811,76,NULL,NULL,62,20881
16732,2025,NULL,5303,NULL,847,NULL,NULL,5118,7548,10028
16733,2025,NULL,1557,NULL,1554,NULL,1293,NULL,953,12834
16734,2025,NULL,6547,NULL,1554,NULL,4847,NULL,953,12834
16735,2025,NULL,6361,NULL,956,2310,NULL,3048,7549,8647
16736,2025,NULL,5303,NULL,847,NULL,3678,NULL,7550,8566
16737,2025,NULL,7550,NULL,1555,NULL,NULL,5474,7551,20300
16738,2025,NULL,1040,NULL,828,NULL,NULL,NULL,91,NULL
16739,2025,NULL,1040,NULL,828,NULL,NULL,NULL,7552,NULL
16740,2025,NULL,6228,391,1327,NULL,886,NULL,189,15170
16741,2025,NULL,6361,NULL,956,2310,NULL,3048,7553,8540
16742,2025,NULL,5087,NULL,839,2194,NULL,1165,7554,15689
16743,2025,NULL,4614,NULL,811,76,NULL,NULL,62,8647
16744,2025,NULL,5057,NULL,811,NULL,3148,NULL,219,14981
16745,2025,NULL,4237,NULL,847,NULL,2429,NULL,324,15696
16746,2025,NULL,6092,367,986,NULL,305,NULL,2213,20881
16747,2025,NULL,2164,772,828,NULL,2212,NULL,7555,8999
16748,2025,NULL,1702,NULL,811,NULL,4207,NULL,7556,5206
16749,2025,NULL,1994,NULL,854,205,1215,NULL,7557,5713
16750,2025,NULL,6440,538,1554,NULL,5046,NULL,7558,20316
16751,2025,NULL,6624,NULL,1810,NULL,2316,NULL,7559,20330
16752,2025,NULL,5065,NULL,1207,NULL,NULL,4378,32,15170
16753,2025,NULL,5065,NULL,1207,NULL,NULL,4378,7560,20299
16754,2025,NULL,6805,436,839,NULL,NULL,1883,7561,9015
16755,2025,NULL,4033,NULL,820,NULL,1680,NULL,62,8647
16756,2025,NULL,7484,500,801,1919,NULL,NULL,142,NULL
16757,2025,NULL,6288,NULL,1554,292,NULL,NULL,7562,1542
16758,2025,NULL,6313,827,742,NULL,NULL,3379,NULL,18817
16759,2025,NULL,5719,NULL,828,NULL,294,3155,7564,8359
16760,2025,NULL,2885,438,678,NULL,3270,NULL,142,14981
16761,2025,NULL,2489,524,729,NULL,NULL,6467,34,15641
16762,2025,NULL,6288,NULL,1554,292,NULL,NULL,953,12834
16763,2025,NULL,6732,NULL,796,NULL,2525,NULL,7542,14057
16764,2025,NULL,2939,NULL,1512,NULL,1721,NULL,953,12834
16765,2025,NULL,7547,402,820,NULL,92,NULL,7565,4152
16766,2025,NULL,1399,NULL,854,NULL,4082,NULL,7566,5620
16767,2025,NULL,5449,NULL,782,NULL,5145,NULL,693,10051
16768,2025,NULL,2671,595,721,NULL,3483,NULL,7567,20881
16769,2025,NULL,3739,NULL,828,NULL,2103,NULL,7568,16892
16770,2025,NULL,1433,NULL,1554,NULL,NULL,6446,953,12834
16771,2025,NULL,4761,NULL,864,NULL,NULL,657,156,20881
16772,2025,NULL,5976,NULL,788,NULL,NULL,1870,7569,11731
16773,2025,NULL,5052,NULL,1555,NULL,3118,NULL,953,12834
16774,2025,NULL,263,746,693,NULL,2122,NULL,88,8359
16775,2025,NULL,7547,402,820,NULL,92,NULL,30,5477
16776,2025,NULL,1578,NULL,788,NULL,1388,992,948,8566
16777,2025,NULL,1786,313,854,NULL,1467,NULL,2583,6569
16778,2025,NULL,3983,NULL,1879,NULL,NULL,7295,7570,15170
16779,2025,NULL,7515,NULL,801,NULL,NULL,5420,181,22211
16780,2025,NULL,3926,NULL,1880,NULL,NULL,8287,7571,14401
16781,2025,NULL,6288,NULL,1554,NULL,NULL,183,156,4226
16782,2025,NULL,5410,NULL,864,NULL,5136,NULL,7572,20881
16783,2025,NULL,6155,NULL,1554,NULL,2113,NULL,7573,1382
16784,2025,NULL,4301,NULL,782,NULL,2196,NULL,229,20881
16785,2025,NULL,6279,450,820,1219,NULL,NULL,460,14977
16786,2025,NULL,5065,NULL,811,NULL,NULL,4378,7574,5620
16787,2025,NULL,7006,388,687,NULL,NULL,1391,7575,22550
16788,2025,NULL,6300,340,1420,NULL,2326,NULL,7576,NULL
16789,2025,NULL,6233,NULL,1444,NULL,NULL,2338,7577,20881
16790,2025,NULL,5853,NULL,806,NULL,NULL,6767,144,NULL
16791,2025,NULL,5421,NULL,1512,1055,NULL,706,7578,NULL
16792,2025,NULL,6540,NULL,820,217,NULL,NULL,7579,20881
16793,2025,NULL,263,746,693,NULL,2122,NULL,33,11578
16794,2025,NULL,5421,NULL,839,1055,NULL,706,7580,5662
16795,2025,NULL,6418,NULL,820,NULL,NULL,6351,7581,12231
16796,2025,NULL,2939,NULL,1512,NULL,1721,NULL,7582,4489
16797,2025,NULL,6279,450,820,1219,NULL,NULL,308,14627
16798,2025,NULL,5374,NULL,1535,NULL,613,NULL,7583,20299
16799,2025,NULL,5846,389,866,19,NULL,NULL,7584,5715
16800,2025,NULL,5353,NULL,854,NULL,3735,NULL,7585,1012
16801,2025,NULL,2532,502,1512,NULL,3566,NULL,7586,20291
16802,2025,NULL,3161,505,1512,NULL,4826,NULL,7587,20291
16803,2025,NULL,6345,NULL,993,NULL,NULL,6454,7588,7300
16804,2025,NULL,5918,NULL,866,NULL,4185,NULL,7589,1039
16805,2025,NULL,2159,719,1512,NULL,NULL,6188,7590,20291
16806,2025,NULL,2097,NULL,828,NULL,1001,NULL,7591,5206
16807,2025,NULL,6194,849,741,NULL,NULL,3866,NULL,3663
16808,2025,NULL,6624,NULL,1810,NULL,2316,NULL,7593,621
16809,2025,NULL,5116,NULL,782,NULL,1181,NULL,7594,2197
16810,2025,NULL,6398,NULL,820,1622,NULL,NULL,7595,1641
16811,2025,NULL,6183,NULL,1514,NULL,1922,NULL,7596,20291
16812,2025,NULL,5953,NULL,1535,2538,NULL,NULL,7597,12675
16813,2025,NULL,2929,NULL,1554,331,NULL,NULL,953,6296
16814,2025,NULL,5953,NULL,847,2538,NULL,NULL,7598,5720
16815,2025,NULL,5181,NULL,820,NULL,2389,NULL,176,21483
16816,2025,NULL,6805,436,839,NULL,3936,1883,7599,7781
16817,2025,NULL,2481,NULL,1554,2251,1353,NULL,7600,18405
16818,2025,NULL,1207,NULL,801,NULL,1701,NULL,7601,17125
16819,2025,NULL,5853,NULL,806,NULL,NULL,6767,144,20881
16820,2025,NULL,7082,NULL,854,NULL,3188,NULL,7602,5758
16821,2025,NULL,5958,NULL,796,NULL,4009,NULL,7603,14981
16822,2025,NULL,3756,NULL,1444,NULL,NULL,861,7521,15170
16823,2025,NULL,4015,NULL,820,NULL,NULL,1520,7604,8647
16824,2025,NULL,2102,NULL,820,2105,NULL,NULL,107,9194
16825,2025,NULL,6129,NULL,847,NULL,1546,NULL,7605,20881
16826,2025,NULL,5853,NULL,806,NULL,NULL,6767,71,17835
16827,2025,NULL,1195,NULL,788,NULL,NULL,5132,3871,8647
16828,2025,NULL,4990,NULL,1329,NULL,1328,NULL,219,14981
16829,2025,NULL,3263,NULL,1431,NULL,1537,NULL,7606,12621
16830,2025,NULL,6194,849,741,NULL,NULL,3866,114,NULL
16831,2025,NULL,2466,NULL,854,NULL,4580,NULL,7607,8647
16832,2025,NULL,5853,NULL,806,NULL,NULL,6767,7608,20881
16833,2025,NULL,6277,385,820,NULL,NULL,1712,458,22622
16834,2025,NULL,6194,849,741,NULL,NULL,3866,114,4362
16835,2025,NULL,6312,839,864,NULL,4895,924,7489,20882
16836,2025,NULL,5335,NULL,788,1420,NULL,NULL,7391,NULL
16837,2025,NULL,7215,500,1630,1919,NULL,2177,156,20881
16838,2025,NULL,7484,500,801,NULL,1694,NULL,33,20881
16839,2025,NULL,6643,NULL,847,NULL,NULL,197,7609,8647
16840,2025,NULL,7215,500,1630,1919,NULL,NULL,156,20881
16841,2025,NULL,6782,NULL,806,NULL,2539,NULL,144,21099
16842,2025,NULL,4587,NULL,932,NULL,660,NULL,931,20881
16843,2025,NULL,1207,NULL,801,NULL,1701,NULL,7610,6443
16844,2025,NULL,5245,NULL,854,NULL,NULL,2505,7611,5620
16845,2025,NULL,1718,NULL,828,NULL,NULL,921,156,NULL
16846,2025,NULL,7634,NULL,1385,NULL,733,NULL,7612,20322
16847,2025,NULL,6095,NULL,854,NULL,454,NULL,7613,20881
16848,2025,NULL,2481,NULL,1554,NULL,1354,NULL,4820,14981
16849,2025,NULL,1207,NULL,801,NULL,1701,NULL,7614,20881
16850,2025,NULL,1207,NULL,801,NULL,1701,NULL,7615,20881
16851,2025,NULL,6043,586,839,NULL,3796,NULL,7616,14981
16852,2025,NULL,2667,393,1005,NULL,NULL,3016,7617,6214
16853,2025,NULL,6016,NULL,1005,2535,NULL,1924,7618,20881
16854,2025,NULL,6129,NULL,847,NULL,1546,NULL,7619,20881
16855,2025,NULL,7406,NULL,847,NULL,2000,NULL,7620,20881
16856,2025,NULL,6485,504,839,NULL,650,NULL,7621,8647
16857,2025,NULL,7406,NULL,847,NULL,2000,NULL,7622,20991
16858,2025,NULL,2878,NULL,828,NULL,NULL,3467,7623,14778
16859,2025,NULL,1980,580,715,1726,NULL,855,7624,NULL
16860,2025,NULL,4761,NULL,864,NULL,NULL,657,7625,2572
16861,2025,NULL,1207,NULL,801,NULL,NULL,1151,7610,NULL
16862,2025,NULL,6485,504,839,NULL,650,NULL,3184,8647
16863,2025,NULL,2370,692,667,NULL,3426,NULL,189,11575
16864,2025,NULL,3926,NULL,1880,NULL,1222,NULL,7627,20881
16865,2025,NULL,5846,389,866,19,NULL,NULL,4579,20881
16866,2025,NULL,4015,NULL,820,NULL,NULL,1520,7515,855
16867,2025,NULL,6393,278,1552,NULL,5307,NULL,7628,12860
16868,2025,NULL,7050,NULL,1500,NULL,5501,4578,32,15170
16869,2025,NULL,2664,394,828,NULL,2313,NULL,7629,14981
16870,2025,NULL,34,NULL,994,NULL,NULL,1759,1021,11612
16871,2025,NULL,5813,468,847,NULL,789,NULL,32,15170
16872,2025,NULL,6030,341,678,NULL,NULL,3030,291,14981
16873,2025,NULL,7390,695,788,NULL,NULL,1537,34,15721
16874,2025,NULL,5548,497,811,NULL,NULL,1716,7630,8359
16875,2025,NULL,6732,NULL,796,NULL,2525,NULL,156,6081
16876,2025,NULL,1235,NULL,839,194,NULL,NULL,7631,7786
16877,2025,NULL,7577,827,742,NULL,NULL,5715,2483,20881
16878,2025,NULL,5509,412,801,NULL,979,NULL,7632,20929
16879,2025,NULL,1373,748,796,NULL,874,NULL,33,15746
16880,2025,NULL,3926,NULL,1880,NULL,NULL,1968,7633,20881
16881,2025,NULL,7181,NULL,806,NULL,491,NULL,7634,20881
16882,2025,NULL,3446,NULL,788,NULL,987,NULL,7635,5844
16883,2025,NULL,5603,NULL,788,NULL,3398,NULL,7636,20890
16884,2025,NULL,6361,NULL,956,2310,NULL,3048,7637,8540
16885,2025,NULL,5873,NULL,864,NULL,NULL,4042,3128,2065
16886,2025,NULL,3230,NULL,847,1706,NULL,NULL,7396,5206
16887,2025,NULL,5873,NULL,864,NULL,NULL,4042,7638,20881
16888,2025,NULL,4614,NULL,811,76,NULL,NULL,156,20937
16889,2025,NULL,1456,NULL,854,NULL,4900,NULL,7639,20881
16890,2025,NULL,1207,NULL,801,NULL,1701,NULL,7640,22277
16891,2025,NULL,2878,NULL,828,NULL,NULL,3467,156,1909
16892,2025,NULL,6170,NULL,1552,NULL,1984,NULL,7641,22248
16893,2025,NULL,1397,NULL,788,NULL,5158,NULL,228,17118
16894,2025,NULL,2667,393,1005,NULL,NULL,3015,7642,5341
16895,2025,NULL,6338,NULL,1502,NULL,3202,NULL,189,15629
16896,2025,NULL,4798,NULL,864,NULL,NULL,3288,156,8647
16897,2025,NULL,1207,NULL,801,NULL,1701,NULL,NULL,5065
16898,2025,NULL,5363,570,839,232,NULL,7382,7644,9522
16899,2025,NULL,2182,NULL,806,NULL,NULL,214,7645,8359
16900,2025,NULL,3781,NULL,919,NULL,NULL,5598,7646,12800
16901,2025,NULL,6917,342,829,719,NULL,NULL,532,20881
16902,2025,NULL,6732,NULL,796,NULL,2525,NULL,7647,5166
16903,2025,NULL,3343,804,811,NULL,NULL,6627,7648,20881
16904,2025,NULL,7515,NULL,801,NULL,NULL,5420,7649,21031
16905,2025,NULL,7547,402,820,NULL,92,NULL,81,14981
16906,2025,NULL,3343,804,811,NULL,NULL,6627,7650,19511
16907,2025,NULL,3293,741,979,NULL,4414,NULL,7651,8647
16908,2025,NULL,1397,NULL,788,NULL,5158,NULL,7652,NULL
16909,2025,NULL,4798,NULL,864,NULL,NULL,3288,7653,20669
16910,2025,NULL,1469,NULL,828,NULL,NULL,7201,156,21126
16911,2025,NULL,2639,649,788,NULL,1136,NULL,7654,20881
16912,2025,NULL,7515,NULL,801,NULL,NULL,5420,7655,11121
16913,2025,NULL,5404,843,820,1434,4010,NULL,7656,20881
16914,2025,NULL,6095,NULL,854,NULL,454,NULL,NULL,8647
16915,2025,NULL,2214,NULL,1498,NULL,4218,NULL,7658,1532
16916,2025,NULL,2020,607,1468,NULL,188,NULL,7659,NULL
16917,2025,NULL,7215,500,1630,1919,NULL,NULL,156,20881
16918,2025,NULL,1207,NULL,801,NULL,1701,NULL,7660,22234
16919,2025,NULL,6732,NULL,796,NULL,2525,NULL,7661,8647
16920,2025,NULL,2384,NULL,932,NULL,2074,NULL,156,20881
16921,2025,NULL,1227,NULL,782,NULL,NULL,8004,144,14492
16922,2025,NULL,5816,NULL,820,1332,NULL,NULL,767,6424
16923,2025,NULL,6129,NULL,847,NULL,1546,NULL,144,20881
16924,2025,NULL,4250,NULL,806,NULL,NULL,8334,5093,NULL
16925,2025,NULL,5125,NULL,820,NULL,2487,NULL,1212,4531
16926,2025,NULL,4446,NULL,820,NULL,NULL,3219,832,NULL
16927,2025,NULL,3220,NULL,801,NULL,NULL,3598,7662,NULL
16928,2025,NULL,2896,NULL,828,NULL,NULL,3590,7663,18164
16929,2025,NULL,7547,402,820,NULL,92,NULL,360,14981
16930,2025,NULL,1011,492,811,NULL,1154,NULL,7664,3758
16931,2025,NULL,6459,675,994,NULL,NULL,3291,7665,20701
16932,2025,NULL,7442,NULL,820,NULL,5296,NULL,388,20881
16933,2025,NULL,263,746,693,NULL,2122,NULL,33,19505
16934,2025,NULL,3053,NULL,919,NULL,NULL,1335,7666,NULL
16935,2025,NULL,2478,NULL,847,1805,NULL,NULL,611,14057
16936,2025,NULL,6016,NULL,1005,2535,NULL,1924,7667,20881
16937,2025,NULL,6472,567,811,NULL,NULL,3586,7668,9049
16938,2025,NULL,1207,NULL,801,NULL,1701,NULL,7669,14779
16939,2025,NULL,3926,NULL,1880,NULL,NULL,3657,7670,20881
16940,2025,NULL,5816,NULL,820,1332,NULL,NULL,7671,NULL
16941,2025,NULL,1207,NULL,801,NULL,1701,NULL,7672,5132
16942,2025,NULL,6288,NULL,854,NULL,NULL,1546,7673,NULL
16943,2025,NULL,7181,NULL,806,NULL,491,NULL,7674,20881
16944,2025,NULL,6164,NULL,801,NULL,3825,NULL,7675,20957
16945,2025,NULL,5988,NULL,828,NULL,NULL,7711,7676,14028
16946,2025,NULL,3849,NULL,796,NULL,4451,NULL,7663,20881
16947,2025,NULL,4761,NULL,864,NULL,NULL,657,7677,8647
16948,2025,NULL,5297,NULL,847,NULL,897,NULL,7678,1701
16949,2025,NULL,4730,NULL,864,NULL,NULL,1901,7679,126
16950,2025,NULL,5535,NULL,839,NULL,1434,NULL,7680,14057
16951,2025,NULL,5410,NULL,866,NULL,NULL,965,7681,941
16952,2025,NULL,5297,NULL,847,NULL,897,NULL,7682,8540
16953,2025,NULL,5535,NULL,839,NULL,1434,NULL,7683,8647
16954,2025,NULL,1666,NULL,854,NULL,2860,NULL,62,3639
16955,2025,NULL,5446,NULL,1573,NULL,1263,NULL,7684,14981
16956,2025,NULL,2680,NULL,1419,NULL,NULL,8017,3381,NULL
16957,2025,NULL,5569,NULL,1348,NULL,2436,NULL,7685,NULL
16958,2025,NULL,5306,NULL,806,NULL,3985,6185,229,20881
16959,2025,NULL,7119,NULL,839,NULL,NULL,2569,601,19897
16960,2025,NULL,4337,NULL,1060,1979,NULL,NULL,7686,9740
16961,2025,NULL,1392,NULL,796,NULL,2235,NULL,7687,13398
16962,2025,NULL,2186,NULL,806,2087,NULL,NULL,7688,19893
16963,2025,NULL,2737,812,801,NULL,1032,NULL,7689,8647
16964,2025,NULL,959,NULL,1005,NULL,NULL,1629,7690,20696
16965,2025,NULL,5569,NULL,1348,NULL,2436,NULL,7691,20287
16966,2025,NULL,1397,NULL,788,NULL,5158,NULL,7652,18437
16967,2025,NULL,7502,NULL,839,NULL,2134,NULL,156,20881
16968,2025,NULL,5988,NULL,828,NULL,NULL,7711,7692,16906
16969,2025,NULL,4574,NULL,811,NULL,NULL,3787,7693,14981
16970,2025,NULL,1397,NULL,788,NULL,5158,NULL,7658,22223
16971,2025,NULL,2902,NULL,782,NULL,5249,NULL,7694,5537
16972,2025,NULL,6253,NULL,788,NULL,3437,NULL,7695,20881
16973,2025,NULL,1980,580,715,1726,NULL,855,7624,22223
16974,2025,NULL,1207,NULL,801,NULL,1701,NULL,156,3144
16975,2025,NULL,1011,492,811,NULL,1154,NULL,73,8359
16976,2025,NULL,2189,NULL,806,NULL,1316,NULL,7696,20881
16977,2025,NULL,1584,NULL,847,524,1271,NULL,7071,559
16978,2025,NULL,7502,NULL,839,NULL,2134,NULL,304,NULL
16979,2025,NULL,6253,NULL,788,NULL,3437,NULL,7697,8558
16980,2025,NULL,2237,NULL,806,NULL,NULL,4059,156,5948
16981,2025,NULL,5068,NULL,1554,2262,NULL,NULL,7698,8359
16982,2025,NULL,1842,532,828,1633,NULL,NULL,120,14981
16983,2025,NULL,4033,NULL,820,NULL,1680,NULL,7699,9218
16984,2025,NULL,6257,NULL,828,NULL,3124,NULL,229,21475
16985,2025,NULL,2186,NULL,806,2087,NULL,NULL,7700,18437
16986,2025,NULL,4761,NULL,864,NULL,NULL,657,7701,20881
16987,2025,NULL,2199,NULL,828,NULL,3686,NULL,116,15654
16988,2025,NULL,2874,473,847,NULL,NULL,948,7702,8647
16989,2025,NULL,2725,701,796,NULL,NULL,3570,7702,8229
16990,2025,NULL,2265,817,847,NULL,NULL,826,7703,16889
16991,2025,NULL,4730,NULL,864,NULL,NULL,3374,7704,NULL
16992,2025,NULL,1397,NULL,788,NULL,5158,NULL,7658,8647
16993,2025,NULL,6691,NULL,782,NULL,4033,4297,7423,17075
16994,2025,NULL,3248,785,806,NULL,4154,NULL,7190,20881
16995,2025,NULL,6805,436,839,NULL,3937,NULL,156,22223
16996,2025,NULL,3871,NULL,796,2099,NULL,NULL,88,2019
16997,2025,NULL,1544,NULL,974,2672,NULL,NULL,4999,20881
16998,2025,NULL,6137,NULL,1483,NULL,2983,NULL,7705,20330
16999,2025,NULL,1227,NULL,782,NULL,176,8004,7706,NULL
17000,2025,NULL,1608,NULL,788,NULL,927,NULL,7707,17711
17001,2025,NULL,7235,NULL,1138,NULL,5117,NULL,7708,20881
17002,2025,NULL,3126,NULL,1116,NULL,NULL,3709,238,15170
17003,2025,NULL,2717,699,994,NULL,NULL,7578,7709,15691
17004,2025,NULL,6279,450,820,1219,NULL,NULL,156,20881
17005,2025,NULL,2478,NULL,847,NULL,NULL,4712,7710,20881
17006,2025,NULL,2265,864,847,NULL,NULL,826,7711,2831
17007,2025,NULL,2717,699,994,NULL,NULL,7578,7712,8568
17008,2025,NULL,1702,NULL,811,NULL,4207,NULL,7713,20881
17009,2025,NULL,7449,522,880,NULL,NULL,4746,7714,3145
17010,2025,NULL,1584,NULL,847,NULL,1271,NULL,7715,9065
17011,2025,NULL,7342,NULL,806,NULL,2777,NULL,1534,20881
17012,2025,NULL,6805,436,839,NULL,3937,NULL,293,1447
17013,2025,NULL,2878,NULL,828,NULL,NULL,3467,762,19104
17014,2025,NULL,7118,NULL,811,NULL,NULL,6453,7716,20881
17015,2025,NULL,3756,NULL,1444,NULL,NULL,7162,34,15694
17016,2025,NULL,3767,553,847,1005,182,1804,7717,3569
17017,2025,NULL,7639,NULL,811,NULL,NULL,3920,189,15655
17018,2025,NULL,7215,500,1630,1919,NULL,NULL,156,NULL
17019,2025,NULL,1427,NULL,1331,NULL,NULL,1870,1081,NULL
17020,2025,NULL,1427,NULL,1331,NULL,NULL,1870,7718,20330
17021,2025,NULL,6206,NULL,839,NULL,NULL,6623,7719,11777
17022,2025,NULL,5574,NULL,820,NULL,1526,NULL,1795,11779
17023,2025,NULL,2929,NULL,1554,331,NULL,5803,953,12834
17024,2025,NULL,6898,800,974,2434,NULL,1562,156,14779
17025,2025,NULL,6440,538,854,NULL,5046,NULL,7720,1051
17026,2025,NULL,6295,NULL,788,NULL,NULL,1042,7721,20881
17027,2025,NULL,1555,303,828,NULL,NULL,6084,7722,13413
17028,2025,NULL,4294,NULL,1038,NULL,NULL,8411,7723,9246
17029,2025,NULL,2874,473,847,NULL,4829,NULL,1385,6066
17030,2025,NULL,5337,NULL,839,NULL,NULL,8184,120,5477
17031,2025,NULL,1395,730,820,NULL,NULL,245,34,15170
17032,2025,NULL,1199,NULL,847,2190,NULL,NULL,686,19104
17033,2025,NULL,5449,NULL,782,NULL,5145,NULL,1455,8359
17034,2025,NULL,1207,NULL,801,NULL,1701,NULL,7724,14353
17035,2025,NULL,3115,322,1751,NULL,NULL,8300,7725,15047
17036,2025,NULL,5910,759,864,NULL,NULL,3773,7726,12301
17037,2025,NULL,6164,NULL,801,NULL,3825,NULL,156,20881
17038,2025,NULL,7276,NULL,801,NULL,2117,NULL,144,20881
17039,2025,NULL,6782,NULL,806,NULL,2539,NULL,7649,21031
17040,2025,NULL,5066,NULL,839,NULL,2268,NULL,7727,20881
17041,2025,NULL,7235,NULL,1138,NULL,5117,NULL,7728,20881
17042,2025,NULL,5552,NULL,924,NULL,5140,NULL,31,13915
17043,2025,NULL,6536,NULL,1005,NULL,NULL,38,7729,18831
17044,2025,NULL,2481,NULL,1554,NULL,1354,NULL,7730,8647
17045,2025,NULL,2880,769,1444,NULL,NULL,6144,7133,2163
17046,2025,NULL,1427,NULL,1331,NULL,NULL,1870,1081,17030
17047,2025,NULL,6295,NULL,788,NULL,1415,NULL,7731,8647
17048,2025,NULL,1544,NULL,973,NULL,NULL,2055,156,NULL
